compound	smiles	isoSmiles
http://www.wikidata.org/entity/Q4639534	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)NC(=NC2=O)N	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)NC(=NC2=O)N
http://www.wikidata.org/entity/Q4639583	CC(C)C(=C)CCC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C	C[C@H](CCC(=C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC=C4[C@@]3(CC[C@@H](C4)O)C)C
http://www.wikidata.org/entity/Q4646865	C1C2CN(C2CN1)C3=CN=CC(=C3)C#N	C1[C@H]2CN([C@H]2CN1)C3=CN=CC(=C3)C#N
http://www.wikidata.org/entity/Q4650666	CC(C)C(C(=O)N1C2CCCCC2CC1C3=NC4=C(N3)C=C(C=C4)C5=C6CCC7=CC(=C(CCC(=C5)C=C6)C=C7)C8=CC9=C(C=C8)N=C(N9)C1CC2CCCCC2N1C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC	CC(C)[C@@H](C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C3=NC4=C(N3)C=C(C=C4)C5=C6CCC7=CC(=C(CCC(=C5)C=C6)C=C7)C8=CC9=C(C=C8)N=C(N9)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC
http://www.wikidata.org/entity/Q4652478	CC1=CCC2C(C1)C3=C(C=C(C=C3O)C(C)(C)CCCCBr)OC2(C)C	CC1=CC[C@@H]2[C@@H](C1)C3=C(C=C(C=C3O)C(C)(C)CCCCBr)OC2(C)C
http://www.wikidata.org/entity/Q4652626	CCCCCCC1(CCCC1)C2=CC3=C(C4CC(=CCC4C(O3)(C)C)C)C(=C2)O	CCCCCCC1(CCCC1)C2=CC3=C([C@@H]4CC(=CC[C@H]4C(O3)(C)C)C)C(=C2)O
http://www.wikidata.org/entity/Q4666480	C1=CC=C(C=C1)C(COCCCCCCNCC(C2=C3C=CC(=O)NC3=C(C=C2)O)O)(F)F	C1=CC=C(C=C1)C(COCCCCCCNC[C@@H](C2=C3C=CC(=O)NC3=C(C=C2)O)O)(F)F
http://www.wikidata.org/entity/Q4673050	CC(C)CCCC(C)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4Br)OC(=O)C)C)Br)C	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@H](C4[C@@]3(CCC([C@H]4Br)OC(=O)C)C)Br)C
http://www.wikidata.org/entity/Q4673274	CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2	CC(=O)C1=CC=C(C=C1)S(=O)(=O)N/C(=N\C2CCCCC2)/O
http://www.wikidata.org/entity/Q4673282	CC(=O)OC1CCC2(C(C1(C)C)CCC3(C2C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C	CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]3([C@@H]2C(=O)C=C4[C@]3(CC[C@@]5([C@H]4C[C@@](CC5)(C)C(=O)O)C)C)C)C
http://www.wikidata.org/entity/Q4673299	CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)OC(=O)C)O	C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6C5CC[C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)C)C)C)OC(=O)C)O
http://www.wikidata.org/entity/Q4690888	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)O)O	C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)O)O
http://www.wikidata.org/entity/Q4721853	CC12CCC(CC1CCC3C2C(=O)CC4(C3CCC4C(=O)CO)C)O	C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O
http://www.wikidata.org/entity/Q4736958	CCOC1=C(C(=C(C2=C1C(OC2=O)C3C4=C(C(=C(C=C4CCN3C)OC)OC)OC)N)OCC)OCC	CCOC1=C(C(=C(C2=C1[C@H](OC2=O)[C@H]3C4=C(C(=C(C=C4CCN3C)OC)OC)OC)N)OCC)OCC
http://www.wikidata.org/entity/Q4775077	CC(C)C(C(=O)NC(CCCN=C(N)N)C=O)NC(=O)C(CCCN=C(N)N)NC(=O)NC(CC1=CC=CC=C1)C(=O)O	CC(C)[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O
http://www.wikidata.org/entity/Q4778853	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OCC4C(C(C(O4)N5C=NC6=C5N=CN=C6N)O)O)O)O	C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C5N=CN=C6N)O)O)O)O
http://www.wikidata.org/entity/Q4788719	C1C(C(OC2=CC(=C(C(=C21)O)C3C(C(OC4=C(C(=CC(=C34)O)O)C5C(C(OC6=CC(=CC(=C56)O)O)C7=CC(=C(C=C7)O)O)O)C8=CC(=C(C=C8)O)O)O)O)C9=CC(=C(C=C9)O)O)O	C1[C@@H]([C@H](OC2=CC(=C(C(=C21)O)[C@@H]3[C@H]([C@H](OC4=C(C(=CC(=C34)O)O)[C@@H]5[C@H]([C@H](OC6=CC(=CC(=C56)O)O)C7=CC(=C(C=C7)O)O)O)C8=CC(=C(C=C8)O)O)O)O)C9=CC(=C(C=C9)O)O)O
http://www.wikidata.org/entity/Q4807593	CC12CC(C3=C4CCC(=O)C=C4CCC3C1CCC2(COC)OC)C5=CC=C(C=C5)C=NO	C[C@]12C[C@@H](C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(COC)OC)C5=CC=C(C=C5)/C=N/O
http://www.wikidata.org/entity/Q4812635	CC1CC(CC1C)(CC(=O)O)CN	C[C@H]1CC(C[C@@H]1C)(CC(=O)O)CN
http://www.wikidata.org/entity/Q4836301	CCCCC(C(=O)[O-])N(C(=O)C(CC1=CN(C2=CC=CC=C21)C(=O)OC)N)C(=O)C(CC(C)(C)C)NC(=O)N3C(CCCC3C)C.[Na+]	CCCC[C@H](C(=O)[O-])N(C(=O)[C@@H](CC1=CN(C2=CC=CC=C21)C(=O)OC)N)C(=O)[C@H](CC(C)(C)C)NC(=O)N3[C@@H](CCC[C@@H]3C)C.[Na+]
http://www.wikidata.org/entity/Q4850048	C1CC(C(CNC1)NC(=O)C2=CC=C(C=C2)O)OC(=O)C3=CC(=C(C(=C3)O)C(=O)C4=C(C=CC=C4O)C(=O)O)O	C1C[C@H]([C@@H](CNC1)NC(=O)C2=CC=C(C=C2)O)OC(=O)C3=CC(=C(C(=C3)O)C(=O)C4=C(C=CC=C4O)C(=O)O)O
http://www.wikidata.org/entity/Q4859684	CCCCCCCC(=O)CCC1C(CC(C1CC=CCCCC(=O)O)O)O	CCCCCCCC(=O)CC[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O
http://www.wikidata.org/entity/Q4882925	C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO	ONC(=O)\C=C\C1=CC=CC(=C1)S(=O)(=O)NC2=CC=CC=C2
http://www.wikidata.org/entity/Q4890749	C1=CC=C(C=C1)CN=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N	N/C(=N\C(=O)C1=NC(Cl)=C(N)N=C1N)/NCC2=CC=CC=C2
http://www.wikidata.org/entity/Q4957842	CN1C2CCC1C(C(C2)C3=CC(=C(C=C3)Cl)Cl)C=NOC	CN1[C@H]2CC[C@@H]1[C@@H]([C@H](C2)C3=CC(=C(C=C3)Cl)Cl)/C=N/OC
http://www.wikidata.org/entity/Q4959983	CC1=NC(=CS1)COC2=CC=C(C=C2)CC(C(CN(CC(C)C)S(=O)(=O)C3=CC4=C(C=C3)OCO4)O)NC(=O)OC5COC6C5CCO6	CC1=NC(=CS1)COC2=CC=C(C=C2)C[C@@H]([C@@H](CN(CC(C)C)S(=O)(=O)C3=CC4=C(C=C3)OCO4)O)NC(=O)O[C@H]5CO[C@@H]6[C@H]5CCO6
http://www.wikidata.org/entity/Q5009489	COS(=NS(=O)(=O)C1=CC=C(C=C1)Cl)C2=CC=C(C=C2)[N+](=O)[O-]	CO/S(=N\S(=O)(=O)C1=CC=C(C=C1)Cl)/C2=CC=C(C=C2)[N+](=O)[O-]
http://www.wikidata.org/entity/Q5009685	C1CCC(C1)NC2=NC(=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)Cl	C1CCC(C1)NC2=NC(=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)Cl
http://www.wikidata.org/entity/Q5013646	C1CC(N(C1)C(=O)CCCCC(=O)N2CCCC2C(=O)O)C(=O)O	C1C[C@@H](N(C1)C(=O)CCCCC(=O)N2CCC[C@@H]2C(=O)O)C(=O)O
http://www.wikidata.org/entity/Q5030940	CC1=C(C=C(C=C1)C2C(C(C(C(O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F	CC1=C(C=C(C=C1)[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F
http://www.wikidata.org/entity/Q5037885	C(=O)(NN)NN	C(=N\N)(\NN)/O
http://www.wikidata.org/entity/Q5037853	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSCCCC(=O)NC(C(=O)N1)CC2=CC=C(C=C2)OC)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSCCCC(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)OC)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N
http://www.wikidata.org/entity/Q5039678	C1=CC=C(C(=C1)C(COC(=O)N)O)Cl	C1=CC=C(C(=C1)[C@H](COC(=O)N)O)Cl
http://www.wikidata.org/entity/Q5057286	C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)O)C(=O)O)CSC4=NN=NN4CS(=O)(=O)O	C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)O)C(=O)O)CSC4=NN=NN4CS(=O)(=O)O
http://www.wikidata.org/entity/Q5057223	CON=C(C1=NSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]45CCC(CC4)(CC5)C(=O)N)C(=O)[O-]	CO/N=C(/C1=NSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]45CCC(CC4)(CC5)C(=O)N)C(=O)[O-]
http://www.wikidata.org/entity/Q5057238	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O	CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O
http://www.wikidata.org/entity/Q5057303	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)CSC4=CN=NS4)C(=O)O	CO/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CSC4=CN=NS4)C(=O)O
http://www.wikidata.org/entity/Q5058639	CC1=CCCC(=CCC(CCC(=CCC1)C)C(=C)C)C	C/C/1=C\CC/C(=C/C[C@@H](CC/C(=C/CC1)/C)C(=C)C)/C
http://www.wikidata.org/entity/Q5058846	CCCCOCCOC1=CC=C(C=C1)C2=CC3=C(C=C2)N(CCCC(=C3)C(=O)NC4=CC=C(C=C4)S(=O)CC5=CN=CN5CCC)CC(C)C	CCCCOCCOC1=CC=C(C=C1)C2=CC/3=C(C=C2)N(CCC/C(=C3)/C(=O)NC4=CC=C(C=C4)[S@@](=O)CC5=CN=CN5CCC)CC(C)C
http://www.wikidata.org/entity/Q5063323	C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4	C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4
http://www.wikidata.org/entity/Q5063335	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CCCC(C(=O)O)N)SC1)C(=O)O	CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CCC[C@H](C(=O)O)N)SC1)C(=O)O
http://www.wikidata.org/entity/Q5089009	C1C2C3C(C(C(O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C6=C5C(C(C(=O)O3)CC(=O)O)C(C(=O)O6)O)O)O)OC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C(=O)O1)O)O)O)O)O)O	C1[C@@H]2[C@@H]3[C@@H]([C@H]([C@@H](O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C6=C5[C@H]([C@@H](C(=O)O3)CC(=O)O)[C@@H](C(=O)O6)O)O)O)OC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C(=O)O1)O)O)O)O)O)O
http://www.wikidata.org/entity/Q5103066	C1CN(C2CC3=C(C4=C2C1=CC=C4)C(=C(C=C3)O)O)CCCl	C1CN([C@@H]2CC3=C(C4=C2C1=CC=C4)C(=C(C=C3)O)O)CCCl
http://www.wikidata.org/entity/Q5103222	C(CCl)N(C(=O)NC(C=O)C(C(C(CO)O)O)O)N=O	C(CCl)N(C(=O)N[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O)N=O
http://www.wikidata.org/entity/Q5104326	CCCCCCCCC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CCC4C(C)CCCC(C)C)C)C	CCCCCCCCC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC[C@@H]4[C@H](C)CCCC(C)C)C)C
http://www.wikidata.org/entity/Q5114535	C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O.[Cl-]	C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O.[Cl-]
http://www.wikidata.org/entity/Q5119928	COC1=C(C=C(C=C1)C(CN2CCN(CC2)C3=CC=CC=CC3=O)O)OC	COC1=C(C=C(C=C1)[C@@H](CN2CCN(CC2)C3=CC=CC=CC3=O)O)OC
http://www.wikidata.org/entity/Q5134770	C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl	C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl
http://www.wikidata.org/entity/Q5138908	CC(C)C1=NC(=CS1)CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5	CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5
http://www.wikidata.org/entity/Q5140349	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=NOCC(=O)O)CC4	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3/C(=N/OCC(=O)O)/CC4
http://www.wikidata.org/entity/Q5175227	CC1=CCCC(=CC2C(CC1)C(=C)C(=O)O2)C	C/C/1=C\CC/C(=C/[C@@H]2[C@@H](CC1)C(=C)C(=O)O2)/C
http://www.wikidata.org/entity/Q5180360	C1=CC2=C(C=C1Br)NC(=C3C(=O)C4=C(N3)C=C(C=C4)Br)C2=O	C1=CC2=C(C=C1Br)N/C(=C/3\C(=O)C4=C(N3)C=C(C=C4)Br)/C2=O
http://www.wikidata.org/entity/Q5203226	C1CC(OCC1NCC2=CC=C(C=C2)O)C(C3=CC=CC=C3)C4=CC=CC=C4	C1C[C@H](OC[C@H]1NCC2=CC=C(C=C2)O)C(C3=CC=CC=C3)C4=CC=CC=C4
http://www.wikidata.org/entity/Q5221745	C1=CC(=C(C2=C1C=CC(=O)O2)O)OC3C(C(C(C(O3)CO)O)O)O	C1=CC(=C(C2=C1C=CC(=O)O2)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
http://www.wikidata.org/entity/Q5254243	CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C=CC34C)Cl)C)OC(=O)C	CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)C=C[C@]34C)Cl)C)OC(=O)C
http://www.wikidata.org/entity/Q5255131	CC(=O)C1(CCC2C1(CCC3=C4CCC(=O)C=C4CCC23)C)C	CC(=O)[C@]1(CC[C@@H]2[C@@]1(CCC3=C4CCC(=O)C=C4CC[C@@H]23)C)C
http://www.wikidata.org/entity/Q5259281	COC1=C(C=C(C=C1)CCNCC(C2=CC=C(C=C2)O)O)OC	COC1=C(C=C(C=C1)CCNC[C@H](C2=CC=C(C=C2)O)O)OC
http://www.wikidata.org/entity/Q5261117	c12ccccc1c(cc([n+]2CCCCCCCCCC[n+]4c3ccccc3c(N)cc4C)C)N	[Cl-].[Cl-].CC1=CC(N)=C2C=CC=CC2=[N+]1CCCCCCCCCC[N+]3=C4C=CC=CC4=C(N)C=C3C
http://www.wikidata.org/entity/Q5264858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3CCC4	CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3CCC4
http://www.wikidata.org/entity/Q5268345	CCCNC1CCC2=C(C1)SC(=N2)N	CCCN[C@@H]1CCC2=C(C1)SC(=N2)N
http://www.wikidata.org/entity/Q5270572	CN1CC(C=C2C1CC3=CNC4=CC=CC2=C34)C(=O)N(CC=C)CC=C	CN1C[C@@H](C=C2[C@H]1CC3=CNC4=CC=CC2=C34)C(=O)N(CC=C)CC=C
http://www.wikidata.org/entity/Q5271647	C1CN2CCC3(C2)C1OC4=C(C3)N=CC=C4	C1CN2CC[C@@]3(C2)[C@H]1OC4=C(C3)N=CC=C4
http://www.wikidata.org/entity/Q5274028	C1CCC(CC1)NC(=O)NC2CCCCC2	C1CCC(CC1)N/C(=N\C2CCCCC2)/O
http://www.wikidata.org/entity/Q5275247	CC(C)(COC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O)N(C)C	CN(C)C(C)(C)COC(=O)C(O)(C1=CC=CC=C1)C2=CC=CC=C2
http://www.wikidata.org/entity/Q5275453	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C)F	C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)CO)C)O)F)C)F
http://www.wikidata.org/entity/Q5276426	CC(C)C1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O	CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@@H]4C[C@H]5[C@@H](CC6=CNC7=CC=CC5=C67)N(C4)C)O
http://www.wikidata.org/entity/Q5277349	C[N+]1(CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)OC)O3)[N+](CCC6=CC(=C5OC)OC)(C)C)OC)C.[Cl-].[Cl-]	C[N+]1(CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C6[C@@H](CC7=CC(=C(C=C7)OC)O3)[N+](CCC6=CC(=C5OC)OC)(C)C)OC)C.[Cl-].[Cl-]
http://www.wikidata.org/entity/Q5332941	CCC(=O)N(C1CCCC1N(C)C)C2=CC(=C(C=C2)Cl)Cl	CCC(=O)N([C@@H]1CCC[C@H]1N(C)C)C2=CC(=C(C=C2)Cl)Cl
http://www.wikidata.org/entity/Q5618951	[Sn]	[121Sn]
http://www.wikidata.org/entity/Q5368476	CN1CC(=CC2C1CC3=CNC4=CC=CC2=C34)CO	CN1CC(=C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CO
http://www.wikidata.org/entity/Q5376209	C1CC2CC1CC2O	C1C[C@@H]2C[C@H]1C[C@@H]2O
http://www.wikidata.org/entity/Q5377250	CC12CCC3C(C1CCC2(C)O)CCC4=C(C(=O)C=CC34C)O	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2(C)O)CCC4=C(C(=O)C=C[C@]34C)O
http://www.wikidata.org/entity/Q5382095	CCC(C)C1C(=O)NC(C(=O)N1C(C2=C(N=C(C=C2)C)C)C(=O)N3CCOCC3)C4CC5=CC=CC=C5C4	CC[C@H](C)[C@@H]1C(=O)N[C@@H](C(=O)N1[C@H](C2=C(N=C(C=C2)C)C)C(=O)N3CCOCC3)C4CC5=CC=CC=C5C4
http://www.wikidata.org/entity/Q5383943	C1=CC(=CC=C1C=CC2=CC(=CC3=C2C(C(O3)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)O)O	C1=CC(=CC=C1/C=C/C2=CC(=CC3=C2[C@H]([C@@H](O3)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)O)O
http://www.wikidata.org/entity/Q5404472	CCCCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCCC/C(=N/CC/N=C(\O)/CCCCCCCCCCCCCCCCC)/O
http://www.wikidata.org/entity/Q5431843	CC(CCCC(C(F)(F)F)(C(F)(F)F)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C	C[C@H](CCCC(C(F)(F)F)(C(F)(F)F)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C
http://www.wikidata.org/entity/Q5439136	CC1=C(N(C2=CC=CC=[N+]12)N=NN3C4=CC=CC=[N+]4C(=C3C5=CC=CC=C5)C)C6=CC=CC=C6.[Br-].[Br-]	CC1=C(N(C2=CC=CC=[N+]12)/N=N/N3C4=CC=CC=[N+]4C(=C3C5=CC=CC=C5)C)C6=CC=CC=C6.[Br-].[Br-]
http://www.wikidata.org/entity/Q5443412	CCCCNC(=C1C=C(C=CC1=O)Cl)C2=CC=CC=C2Cl	CCCCN/C(=C\1/C=C(C=CC1=O)Cl)/C2=CC=CC=C2Cl
http://www.wikidata.org/entity/Q5462864	C1=C(C(=CC(=C1O)O)F)CC(C(=O)O)N	C1=C(C(=CC(=C1O)O)F)C[C@@H](C(=O)O)N
http://www.wikidata.org/entity/Q5477806	CC(C(=O)NC(CC1=CC=C(C=C1)F)C(=O)NC(CC2=CC=CC=C2)C(=O)N)NC(=O)C(CC3=CC=C(C=C3)O)N	C[C@H](C(=O)N[C@@H](CC1=CC=C(C=C1)F)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)O)N
http://www.wikidata.org/entity/Q5548689	C#CC=CCC1CCCC2C1CCC3N2C(CC3)CCO	C#C/C=C\C[C@H]1CCC[C@H]2[C@@H]1CC[C@H]3N2[C@H](CC3)CCO
http://www.wikidata.org/entity/Q68484	COCCCN1CCC(CC1)NC(=O)C2=CC(=C(C3=C2OCC3)N)Cl	
http://www.wikidata.org/entity/Q68566	CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N	
http://www.wikidata.org/entity/Q69488	CC(CC1=CC2=C(C=C1)OCO2)NC	
http://www.wikidata.org/entity/Q79583	[H-].[Li+]	
http://www.wikidata.org/entity/Q80232	C1CCC1	
http://www.wikidata.org/entity/Q80250	C1CC1	
http://www.wikidata.org/entity/Q80868	CC1=CC2=C(C=C1N)SC3=CC(=[N+](C)C)C=CC3=N2.[Cl-]	
http://www.wikidata.org/entity/Q83320	[N+](=O)(O)[O-]	
http://www.wikidata.org/entity/Q103223	[O-2].[O-2].[O-2].[Fe+3].[Fe+3]	
http://www.wikidata.org/entity/Q105522	C12=C(NC(=O)N1)NC(=O)NC2=O	
http://www.wikidata.org/entity/Q108200	[Cl-]	
http://www.wikidata.org/entity/Q113820	CCCCCCCO	
http://www.wikidata.org/entity/Q170591	S	
http://www.wikidata.org/entity/Q121881	O=[Co]O[Co]=O	
http://www.wikidata.org/entity/Q126657	C(=N[N+](=O)[O-])(N)N	
http://www.wikidata.org/entity/Q132428	[OH-].[OH-].[Sr+2]	
http://www.wikidata.org/entity/Q134583	[OH-].[OH-].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Mg+2].[Mg+2].[Mg+2].[Si+4].[Si+4].[Si+4].[Si+4]	
http://www.wikidata.org/entity/Q135068	CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC	
http://www.wikidata.org/entity/Q137648	N1=S=NSN=S=NS1	
http://www.wikidata.org/entity/Q207877	P	
http://www.wikidata.org/entity/Q211086	Cl	
http://www.wikidata.org/entity/Q144085	C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F	
http://www.wikidata.org/entity/Q144362	C1=CC=C2C=CC=C2C=C1	
http://www.wikidata.org/entity/Q149452	CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O	
http://www.wikidata.org/entity/Q161267	CC(F)(F)F	
http://www.wikidata.org/entity/Q161288	CC(I)I	
http://www.wikidata.org/entity/Q161451	CC=C=C	
http://www.wikidata.org/entity/Q161471	C(CBr)Br	
http://www.wikidata.org/entity/Q161479	C(CI)I	
http://www.wikidata.org/entity/Q161481	CC(CI)I	
http://www.wikidata.org/entity/Q161535	C=CCC=C	
http://www.wikidata.org/entity/Q161563	C(CCCO)CCO	
http://www.wikidata.org/entity/Q161641	C1=CC=C2C(=C1)N=NN2O	
http://www.wikidata.org/entity/Q161637	CCCCC=C	
http://www.wikidata.org/entity/Q161655	C1=CC=C2C(=C1)C=CC=C2N	
http://www.wikidata.org/entity/Q161660	C1=CC=C2C(=C1)C=CC=C2CC(=O)O	
http://www.wikidata.org/entity/Q161656	CC1=CC=CC2=CC=CC=C12	
http://www.wikidata.org/entity/Q259997	NO	
http://www.wikidata.org/entity/Q409304	CN	
http://www.wikidata.org/entity/Q408050	COC	
http://www.wikidata.org/entity/Q421729	CI	
http://www.wikidata.org/entity/Q419914	FI	
